40.006833	-75.293267	John Henry's Pub
40.008885	-75.193693	Johnny Brendas
40.025518	-75.222165	Johnny Mananas
39.963087	-75.164491	Jon's Bar and Grille
39.947664	-75.166164	Jose Pistolas
40.024597	-75.324236	Kelliann's Bar and Grill
39.941318	-75.147703	Kelly's Taproom
39.948642	-75.144137	Khyber Pass Pub
39.960356	-75.169675	Kildare's Irish Pub
39.971496	-75.127359	Kite & Key
39.941921	-75.153444	Kraftwork
40.026308	-75.225354	La Calaca Feliz
39.967537	-75.176080	La Fourno
39.950269	-75.166951	Ladder Fifteen
39.941015	-75.145361	Landmark Americana
39.956135	-75.190693	Las Bugambilias
39.949653	-75.151701	LaScala's
39.953834	-75.176983	Liberty Bar
39.948650	-75.165800	Liquid Room
39.948901	-75.145787	Little Lion
39.967574	-75.175469	Local 44
39.972311	-75.138697	Locust Rendezvous
39.952826	-75.210332	London Grill
39.948558	-75.144330	Lucha Cartel
39.950644	-75.163394	Lucky 13 Pub
39.949794	-75.144739	Lucky Strike Lanes
39.927164	-75.167128	Mac's Tavern
39.953173	-75.192865	Mad Mex
40.043647	-74.989686	Maggie's Waterfront Cafe
40.022638	-75.219338	Manayunk Brewery
40.024596	-75.221131	Manayunk Tavern
39.941713	-75.151323	Manny Brown's
39.982222	-75.128094	Martha
39.950167	-75.162607	McCrossen's Tavern
39.980352	-75.123052	McGillin's Olde Ale House
39.963093	-75.170927	Memphis Taproom
39.945217	-75.161095	Milkboy
39.948658	-75.166636	Misconduct Tavern
39.952539	-75.175808	Mix Pizzeria & Bar
39.948584	-75.159852	Mixto
39.953517	-75.192612	Moriarty's
39.949557	-75.146008	National Mechanics
39.949979	-75.158767	New Deck Tavern
39.949532	-75.143919	New Wave Cafe
39.948214	-75.162573	Nick's Bar & Grill - Old City
39.938080	-75.148527	Nomad Roman
39.941031	-75.147402	O'Neals Pub
39.950162	-75.166089	Ocean Prime
40.022678	-75.214438	Oh
39.950062	-75.162391	Old Eagle Tavern
39.951213	-75.172374	Opa
40.056996	-75.014570	Ortlieb's Lounge
39.964613	-75.142257	Out of Wack Jack's
39.950222	-75.166553	Oyster House
39.966444	-75.139576	P.Y.T.
39.941030	-75.145480	Paddy Whack's Irish Sports Pub NE
40.074489	-75.031733	Paddy Whacks
39.942585	-75.157096	Pagano's Market and Bar
39.939373	-75.266201	Panorama
39.955409	-75.202685	Pattaya Grill
39.950201	-75.142285	Percy Street Barbeque
39.953759	-75.196230	Pinocchio's
39.954163	-75.173731	Pod
39.946765	-75.144613	Positano Coast
39.945657	-75.174756	Prime Stache
39.961302	-75.159312	Prohibition Taproom
39.925185	-75.171269	Pub & Kitchen
39.949906	-75.161518	Pub on Passyunk East
39.949190	-75.213532	Queen of Sheba
39.949271	-75.148854	R2L
39.951714	-75.167486	Raw Lounge
39.948070	-75.143023	Red Owl Tavern
39.968551	-75.174874	Rembrandt's Restaurant & Pub
39.943770	-75.167843	Revolution House
39.937006	-75.154508	Rex 1516
39.948490	-75.144197	ROOT Restaurant + Wine Bar
39.968704	-75.136425	Rotten Ralph's
39.949533	-75.162213	Royal Tavern
39.986116	-75.106539	Saint Lazarus Bar
39.948801	-75.144134	Sampan
39.969286	-75.134453	Sassafras
39.948411	-75.174495	Seafood Unlimited
39.949715	-75.143935	Shenanigans Original
39.941822	-75.179493	Shenanigans Saloon
39.954602	-75.183831	Sidecar Bar
39.961248	-75.146571	Silk City
39.951901	-75.175709	Slainte Pub & Grill
39.952206	-75.171571	Slate
39.953792	-75.203024	Smiths Restaurant & Lounge
39.927273	-75.171461	Smokey Joe's
39.949596	-75.158968	Smokin' Betty's
39.940442	-75.149240	South Philly Tap Room
39.974945	-75.134567	Southwark
39.949801	-75.145145	Square 1682
39.930238	-75.163229	St. Stephen's Green
39.964629	-75.166045	Stateside
39.927498	-75.166294	Sto's Bar
39.950801	-75.168611	Stogie Joe's Tavern
39.950613	-75.169685	Strangelove's
39.948098	-75.159233	SuGa
39.921594	-75.178684	T. Hogans
39.948373	-75.161086	Tabu Lounge & Sports Bar
40.017114	-75.210553	Taproom on 19th
39.949078	-75.164858	Tattooed Mom
39.947242	-75.161555	Tavern on Broad
39.941712	-75.151861	Tavern on Camac
40.077130	-75.208932	Tavern on the Hill
39.925944	-75.350777	Tavola Restaurant + Bar
40.045034	-75.388247	Tequilas Restaurant
39.948381	-75.168023	Teresa's Next Door
40.048287	-75.413742	The Franklin Bar
39.946922	-75.143855	The Grog Grill
39.951296	-75.170641	The Olde Bar
39.948610	-75.143697	The Plough & the Stars
39.950037	-75.162513	Time
39.946624	-75.160914	Tinto
39.951501	-75.173845	Tir Na Nog
39.954587	-75.167024	Tria Washington Square West
39.948612	-75.174034	Twenty Manning Grill
39.941778	-75.145126	Twisted Tail, The
39.961406	-75.155349	Union Transfer
39.957207	-75.169983	Urban Farmer
39.966970	-75.172969	Urban Saloon
39.946850	-75.162217	Valanni
39.951199	-75.170658	Vango Lounge and Skybar
39.948040	-75.161403	Varga Bar
39.948887	-75.166729	Vedge
39.949346	-75.142349	Vesper
39.949557	-75.161719	Victoria Freehouse, The
39.946297	-75.157754	Vintage Wine Bar and Bistro
39.953548	-75.192949	Watkin's Drinkery
39.927944	-75.162062	Westy's
39.959621	-75.163605	White Dog Cafe
40.024724	-75.222269	Winnie's Le Bus
39.952195	-75.185109	Woody's Bar
39.941632	-75.150322	Woolly Mammoth
39.948768	-75.162367	World Cafe Live
39.951129	-75.170708	Wrap Shack
39.955954	-75.157137	Xochitl
39.942874	-75.145645	Yakitori Boy
39.953782	-75.188575	Zahav
39.949954	-75.162135	Zavino
39.946253	-75.145380	Zavino- University City
40.075172	-75.204500	M Restaurant at The Morris House
39.947212	-75.154184	1 Tippling Place
39.951883	-75.173872	Boot & Saddle
39.936836	-75.166563	Campbell's Place
39.938849	-75.156421	Coeur
39.949666	-75.143277	Drinker's Tavern
39.973162	-75.181987	Era
39.949616	-75.161152	FARMiCiA
39.969451	-75.134720	Fergie's Pub
39.949616	-75.145491	Frankford Hall
39.979663	-75.116168	Green Rock Tavern
39.970529	-75.134713	Hawthorne's Biercafe
39.979208	-75.160588	Kensington Quarters
39.941049	-75.160847	Mad River Manayunk
39.955402	-75.202622	New Delhi
40.022226	-75.218624	Pub Webb
39.945599	-75.171786	South
39.964101	-75.161624	Southgate
39.942549	-75.157978	Supper
39.930580	-75.167994	Dolphin Tavern, The
40.027444	-75.061224	Grey Lodge Pub
39.951604	-75.174635	HeadHouse
39.948784	-75.146050	Helium Comedy Club
39.964360	-75.140085	Howl At The Moon
39.937805	-75.157949	Monkey Bar
39.949271	-75.148854	Neuf Restaurant
39.955409	-75.169035	North Bowl
39.949420	-75.144084	Serrano
39.941934	-75.144770	Sky Garten
39.947687	-75.166545	Stratus Rooftop Lounge
39.958790	-75.156506	Trestle Inn, The
Eulogy Belgian Tavern
Standard Tap
Bainbridge Street Barrel House
Cavanaugh's Rittenhouse
12 Steps Down
13 Restaurant
1518 Bar and Grill
2nd Story Brewing
2nd Street Brew House
700, The
a.bar
Abbaye
Abe Fisher
Adobe Cafe - South Philly
Aki
Alla Spina
Alma de Cuba
Amada
American Sardine Bar
Aqua
Atlantis
B Side Lounge
Baby Blues BBQ
Baggataway Tavern
Balcony at the Doubletree
Bank & Bourbon
Bar Hygge
Bar Philadelphia
Bar-Ly
Barbuzzo
Barcade
Barclay Prime
Bards, The
Barra
Barra Rossa
Bayou Bar and Grill
Bierstube
Birra
Bishop's Collar
Black Sheep
Blind Pig, The
Bonners Irish Public
Bottle Bar East
Bourbon Blue
Brauhaus Schmitz
Bridget Foy's
Bridgid's
Brittingham's
Brownies Irish Pub
BRU Craft & Wurst
Buffalo Billiards
Byrnes Tavern
Cactus
Cafe at 2011
Cambridge, The
Cantina Dos Segundos
Cantina Feliz
Cantina Los Caballitos
Caribou Cafe
Carol's Place
Cavanaugh's Headhouse Square
Cavanaugh's University City
Cedar Point Bar & Kitchen
Chap's Taproom & Sports Grill
Charlie was a sinner.
Chart House
Cheu Noodle Bar
Chickie's and Pete's Crab House and Sports Bar
Chima Brazilian Steakhouse
Chris' Jazz Cafe
City Tap House
CJ & Ecks
Con Murphy's
Continental Midtown
Continental Old City
Cook and Shaker
Cooperage Wine & Whiskey Bar
Copabanana South Street
Copabanana University City
Couch Tomato, The
Crime & Punishment Brewing Company
Cuba Libre
Curran's Irish Inn
Dandelion
Dave & Buster's
Davio's Northern Italian Steakhouse
Dawson Street Pub
Devil's Alley
Devil's Den
Devon Seafood Grill
Dirty Frank's
Dive
Dock Street Brewing Company
Doobies
Draught Horse
Drinker's Pub
Druid's Keep
Earth - Bread + Brewery
El Bar
El Camino Real
El Rey
Fado Irish Pub
Fare
Fette Sau
Field House
Fingers Wings and Other Things
Finn McCool's Ale House
Flanigan's Boathouse Conshohocken
Fluke's Irish Pub
For Pete's Sake Pub
Fountain Porter
Fox & Hound Tavern
Garage
Garces Trading Company
Goat's Beard, The
Good Dog Bar
Grape Room
Harvest Seasonal Grill
Hop Sing Laundromat
ICandy
IndeBlue
Industry, The
Institute, The
Interstate Drafthouse
Irish Pol
Irish Pub 12th St
Irish Pub 20th St
Irish Times
Iron Abbey Gastropub
Iron Hill
J.D. McGillicuddy's Manayunk
Jake's & Cooper's Wine Bar
Jamonera
Jerry's Bar
Jet Wine Bar
JG Domestic
JJ Bootleggers
John Henry's Pub
Johnny Brendas
Johnny Mananas
Jon's Bar and Grille
Jose Pistolas
Kelliann's Bar and Grill
Kelly's Taproom
Khyber Pass Pub
Kildare's Irish Pub
Kite & Key
Kraftwork
La Calaca Feliz
La Fourno
Ladder Fifteen
Landmark Americana
Las Bugambilias
LaScala's
Liberty Bar
