40.01853	-75.21276	Dawson Street Pub	100 Dawson Street
39.95201	-75.17198	Devil's Alley	1907 Chestnut Street
39.9358099	-75.16206	Devil's Den	1148-1150 S. 11th Street
39.949186	-75.1706897	Devon Seafood Grill	225 S. 18th Street
39.945371836091	-75.162821294241	Dirty Frank's	347 South 13th Street
39.93685	-75.15473	Dive	947 E. Passyunk Avenue
39.9477306374112	-75.2227761947336	Dock Street Brewing Company	701 South 50th Street
39.94643	-75.17846	Doobies	2201 Lombard Street
39.978966896411	-75.158900134133	Draught Horse	1431 Cecil B Moore Ave
39.95209	-75.17206	Drinker's Pub	1903 Chestnut Street
39.96286	-75.13993	Druid's Keep	149 Brown Street
40.05912	-75.19043	Earth - Bread + Brewery	7136 Germantown Avenue
40.2043451579062	-74.953075312078	El Bar	1356 N. Front Street
39.9674849	-75.1401466	El Camino Real	1040 N 2nd St
39.9524199	-75.17399	El Rey	2013 Chestnut St
39.9482307	-75.1666718	Fado Irish Pub	1500 Locust Street
39.8664	-75.54476	Fare	2028 Fairmount Avenue
39.9693009922627	-75.1345956570778	Fette Sau	1208 Frankford Avenue
39.9527349	-75.158939	Field House	1150 Filbert Street
40.09411	-75.28789	Fingers Wings and Other Things	107 W Ridge Pike
39.94974	-75.16057	Finn McCool's Ale House	118 S 12th Street
40.07428	-75.30629	Flanigan's Boathouse Conshohocken	113 Fayette Street
39.9488792	-75.1441498	Fluke's Irish Pub	7401 State Road
39.9354888	-75.1454078	For Pete's Sake Pub	900 South Front Street
39.9294853210449	-75.161376953125	Fountain Porter	1601 S. 10th Street
39.94629	-75.1577499	Fox & Hound Tavern	1501 Spruce Street
39.9335406	-75.1589076	Garage	1231-1233 E Passyunk Ave
39.9477744	-75.1599651	Garces Trading Company	1111 Locust Street
40.0238229063317	-75.2201271057129	Goat's Beard, The	4201 Main Street
39.948793	-75.1662055	Good Dog Bar	224 S 15th Street
40.0255165	-75.2231598	Grape Room	105 Grape Street
39.9541422603269	-75.2027186972584	Harvest Seasonal Grill	200 S 40th Street
39.9556427	-75.1568527	Hop Sing Laundromat	1029 Race St
39.9470215	-75.1612091	ICandy	254 12th Street
39.9109954	-75.0847936	IndeBlue	205 13th Street
39.9446411	-75.1590424	Industry, The	1401 East Moyamensing Avenue
39.95604	-75.19416	Institute, The	549 N. 12th St
39.97199	-75.128871	Interstate Drafthouse	1235 E. Palmer St
39.94954	-75.14284	Irish Pol	114 Market Street
39.95082	-75.17424	Irish Pub 12th St	1123 Walnut Street
39.9466238	-75.1609139	Irish Pub 20th St	2007 Walnut Street
39.94036	-75.14567	Irish Times	629 S. 2nd St
39.951004	-75.170636	Iron Abbey Gastropub	680 N. Easton Road
40.0086793	-75.2973563	Iron Hill	8400 Germantown Avenue
40.0255643502593	-75.2222046729253	J.D. McGillicuddy's Manayunk	111 Cotton Street
40.02588	-75.2241	Jake's & Cooper's Wine Bar	4367 Main Street
39.9502792	-75.1616592	Jamonera	105 South 13th Street
39.96514	-75.13892	Jerry's Bar	129 Laurel Street
39.94403	-75.16799	Jet Wine Bar	1525 South Street
39.9570730968858	-75.1820826530457	JG Domestic	2929 Arch Street
39.948986	-75.14377	JJ Bootleggers	35 S. 2nd Street
40.0069273	-75.2929585	John Henry's Pub	98 Cricket Avenue
39.969037	-75.134313	Johnny Brendas	1201 N. Frankford Avenue
40.025875	-75.2250476	Johnny Mananas	4201 Ridge Avenue
39.9412993	-75.1477446	Jon's Bar and Grille	606 S 3rd Street
39.94766	-75.16616	Jose Pistolas	263 S 15th St
39.963089	-75.1644897	Kelliann's Bar and Grill	1549 Spring Garden
40.0246201	-75.3242493	Kelly's Taproom	1107 W. Lancaster Avenue
39.9488792	-75.1441498	Khyber Pass Pub	56 S. Second Street
39.9606448	-75.6045145	Kildare's Irish Pub	4417 Main Street
39.96035	-75.16967	Kite & Key	1836 Callowhill Street
39.9715118	-75.1273499	Kraftwork	541 E. Girard Avenue
39.9675407	-75.1760483	La Calaca Feliz	2321 Fairmount Avenue
39.942059	-75.153412	La Fourno	636 South Street
39.95024	-75.16623	Ladder Fifteen	1528 Sansom Street
39.955958656785	-75.1906506718341	Landmark Americana	3333 Market Street
39.9410506	-75.1453304	Las Bugambilias	148 South Street
39.94963	-75.15166	LaScala's	615 Chestnut St
40.216671	-74.7301102	Liberty Bar	2204 Market Street
39.9723048	-75.1389466	Liquid Room	1361 N. 2nd Street
39.948901	-75.145787	Little Lion	243 Chestnut Street
39.9527615	-75.2102407	Local 44	4333 Spruce Street
39.9486084	-75.1656113	Locust Rendezvous	1415 Locust Street
39.96758	-75.17546	London Grill	2301 Fairmount Avenue
39.9484906	-75.1444675	Lucha Cartel	207 Chestnut Street
39.92716	-75.16713	Lucky 13 Pub	1820 S. 13th Street
39.95068	-75.1635419	Lucky Strike Lanes	1336 Chestnut Street
39.949791	-75.1447296	Mac's Tavern	226 Market Street
39.9533493174969	-75.1935187050184	Mad Mex	3401 Walnut Street
40.0434234376362	-74.9895148465576	Maggie's Waterfront Cafe	9242 N. Delaware Avenue
40.022471	-75.2188	Manayunk Brewery	4120 Main Street
40.0246	-75.2211	Manayunk Tavern	4247 Main Street
39.94164	-75.15134	Manny Brown's	512 South Street
39.98222	-75.12809	Martha	2113 E York Street
39.9630814	-75.1708832	McCrossen's Tavern	529 N. 20th Street
39.95018	-75.16253	McGillin's Olde Ale House	1310 Drury Street; 19107
39.9805643	-75.1232483	Memphis Taproom	2331 E. Cumberland Street
39.9500008	-75.1587982	Milkboy	1100 Chestnut St
39.94861	-75.16665	Misconduct Tavern	1511 Locust Street
39.9418106	-75.1537476	Mix Pizzeria & Bar	2101 Chestnut Street
39.945229	-75.1611099	Mixto	1141 Pine Street
39.94859	-75.15987	Moriarty's	1116 Walnut Street
39.90076	-75.22532	National Mechanics	22 S 3rd Street
39.9534645080566	-75.1926040649414	New Deck Tavern	3408 Sansom St; 19104
39.9381187	-75.1484869	New Wave Cafe	784 S 3rd St
39.92443	-75.17928	Nick's Bar & Grill - Old City	16 S. 2nd Street
39.9480175237328	-75.1626882640886	Nomad Roman	1305 Locust Street
39.941026	-75.147402	O'Neals Pub	611 S 3rd Street
39.9501274107382	-75.1659335862203	Ocean Prime	124 S. 15th Street
39.9526899	-75.16921	Oh	1907 Sansom Street
40.0226623002652	-75.2144606194079	Old Eagle Tavern	177 Markle Street
39.9499818692831	-75.1624407578698	Opa	1311 Sansom St
39.964552583387	-75.142451269012	Ortlieb's Lounge	847 N 3rd Street
40.0569611	-75.0145416	Out of Wack Jack's	3156 Willits Road
39.953690777844	-75.193338491278	Oyster House	1516 Sansom Street
39.9613377	-75.1461941	P.Y.T.	1050 N. Hancock Street
Paddy Whack's Irish Sports Pub NE	no business found!	Paddy Whack's Irish Sports Pub NE	9241 Roosevelt Blvd
39.951639	-75.163808	Paddy Whacks	150 South Street
39.9543093077311	-75.1739177337989	Pagano's Market and Bar	2001 Market Street
40.3200972	-75.6101844	Panorama	14 N Front Street
39.95539	-75.20268	Pattaya Grill	4006 Chestnut Street
39.9424853	-75.1572391	Percy Street Barbeque	900 South Street
39.9164780613895	-75.3867324538851	Pinocchio's	131 E Baltimore Pike
39.953999274991	-75.196107170234	Pod	3636 Sansom Street
39.9467964	-75.1450119	Positano Coast	212 Walnut Street
39.948013	-75.143017	Prime Stache	110 Chestnut Street
39.96131	-75.15929	Prohibition Taproom	501 N 13th Street
39.94564	-75.17475	Pub & Kitchen	1946 Lombard Street
39.93081	-75.16202	Pub on Passyunk East	1501 Passyunk Avenue
39.9492199	-75.21357	Queen of Sheba	4511 Baltimore Avenue
39.9516172611844	-75.1671904570084	R2L	50 South 16th Street
39.9498262	-75.1608377	Raw Lounge	1225 Sansom Street
39.9493	-75.14885	Red Owl Tavern	433 Chestnut Street
39.96854	-75.17484	Rembrandt's Restaurant & Pub	741 N 23rd Street
40.0966064099625	-75.4157878831029	Revolution House	200 Market Street
39.9437714	-75.1678391	Rex 1516	1516 South Street
39.9695888494564	-75.1343380870143	ROOT Restaurant + Wine Bar	1206 Frankford Avenue
39.9485144	-75.1441951	Rotten Ralph's	201 Chestnut Street
39.93698	-75.15447	Royal Tavern	937 E Passyunk Avenue
39.9687029	-75.1364723	Saint Lazarus Bar	102 W Girard Avenue
39.9495313759	-75.1621570259495	Sampan	124 S 13th
39.364155	-75.8851013	Sassafras	48 S 2nd Street
39.94842	-75.17447	Seafood Unlimited	270 South 20th Street
39.95707	-75.13742	Shenanigans Original	3133 Gaul St.
39.9861	-75.10653	Shenanigans Saloon	1624 N. Front St.
39.94182	-75.17947	Sidecar Bar	2201 Christian Street
39.9613377	-75.1461941	Silk City	N 5th Street & Spring Garden Street
